player_id,WAR
dinarle01,0.05
dineeke01,0.37
dingeva01,0.75
dingmcr01,0.04
dinkebr01,-0.19
dinnebi01,-0.48
dioriro01,0.01
dipiebo01,-0.25
dipinfr01,0.17
dipotje01,-0.06
dirksan01,4.18
disarga01,11.16
dischge01,-0.1
dishmgl01,0.14
distaal01,0
distebe01,-0.54
distedu01,-0.06
ditmaar01,-0.49
dittmja01,-0.81
divismo01,-0.06
dixonke01,0.04
dixonle01,-1.92
dixonso01,0.26
dixonst01,0
dixonto01,-0.3
dlugabr01,0.03
doakbi01,-5.85
doanewa01,0.02
dobbeda01,-1.18
dobbjo01,0
dobbsgr01,-3.66
dobbsjo01,6.02
dobenra01,0.1
doberje01,0
dobsoch01,0.58
dobsojo01,-1.57
dobsopa01,-1.32
dobyla01,49.53
dockige01,0.04
doddon01,-0.18
doddro01,0
doddto01,0.08
dodgejo01,-1.01
dodgesa01,-0.04
dodsopa01,-0.52
doefr01,-0.01
doerrbo01,51.17
dohened01,-0.57
doherjo01,-0.45
doherjo02,0.08
dohmasc01,0.1
dolanbi01,-0.5
dolanco01,3.32
dolanco02,2.48
dolanjo01,-0.63
dolanjo02,-1.49
dolanto01,-0.76
dolele01,0.06
dolisra01,0.02
doljafr01,-0.08
dollar01,-0.13
dolsifr01,0
dominan01,-0.25
dominch01,-0.24
dominjo01,0
dominju01,0.01
dominma01,0.61
donahde01,-0.02
donahji01,-0.03
donahji02,13.48
donahjo01,0.14
donahpa01,1.05
donahre01,-7.11
donahsh01,-1.48
donahti01,2.34
donalat01,-1.23
donaled01,-0.02
donalja01,1.35
donaljo01,1.85
donaljo02,37.33
dondele01,-0.34
donlimi01,29.5
donnebl01,-0.39
donnebr01,0.17
donnech01,0.36
donneed01,0.13
donneed02,0
donnefr01,0.39
donneji01,1.72
donneji02,-0.11
donnepe01,-0.35
donohji01,-0.2
donohjo01,0.19
donohpe01,2.36
donohto01,-0.97
donosli01,-0.11
donovbi01,0.95
donovbi02,0.21
donovdi01,2.58
donovfr01,-0.26
donovje01,-0.27
donovmi01,0.01
donovpa01,18.35
donovto01,-0.35
dooinre01,3.79
doolami01,13.43
doolise01,0.07
doomsha01,-0.08
dopsojo01,-0.42
doranbi01,0.06
doranbi02,32.6
doranjo01,-0.19
doranto01,-0.37
dorgaje01,1.02
dorgami01,8.6
dorisha01,-0.75
dormach01,0.03
dormare01,0.46
dornda01,-0.32
dornegu01,-1.44
dorrbe01,-0.18
dorsebr01,-0.81
dorseca01,-0.02
dorseje01,-0.07
dorseje02,-0.15
dorseji01,0
dortame01,-0.12
doschhe01,-0.18
doschja01,-0.44
dosteda01,0.13
doteloc01,-0.28
dotsori01,0.16
dottedu01,0.71
dottega01,-0.02
dotyba01,-0.01
doubrfe01,0.01
doughch01,-0.5
doughji01,0.03
doughpa01,17.66
doughto01,-0.02
douglas01,-0.26
dougljo01,-0.27
douglkl01,4.86
douglla01,0
douglph01,-2.2
douglse01,0
douglwh01,-0.29
doumiry01,9.2
douthta01,11.7
dovede01,0
dowcl01,0.01
dowdjo01,-0.1
dowdki01,0
dowdsn01,-0.35
dowdto01,-1.71
dowelke01,-0.26
dowiejo01,-0.25
dowlida01,-0.07
dowlipe01,-0.55
downere01,-0.24
downeto01,0.16
downial01,-1.44
downibr01,51.36
downsda01,0.05
downsda02,0.03
downske01,-0.52
downsma01,0.46
downsre01,-1.37
downssc01,-0.13
dowseto01,-2.1
doylebr01,-1.12
doyleca01,0.1
doyleco01,-0.23
doyleda01,-0.06
doylede01,3.8
doyleja01,24.75
doyleje01,0.43
doyleje02,-0.29
doyleji01,3.25
doylejo01,-0.42
doylejo02,-0.06
doylela01,45.08
doylepa01,-0.09
doylesl01,0.08
doyneco01,0
doziebr01,22.85
doziebu01,-0.05
dozied.01,-0.2
doziehu01,-0.02
dozieto01,0
drabedo01,2.05
drabeky01,-0.01
drabomo01,-0.07
dragodi01,-1.11
drahmbr01,0.03
drakede01,-1.99
drakela01,-0.05
drakelo01,-0.04
drakely01,-0.06
drakeol01,-0.01
drakesa01,-0.96
drakeso01,-0.37
draketo01,0.02
dranske01,-0.62
drapemi01,0.08
draubja01,-0.28
draveda01,-0.22
dreesbi01,0.37
dreesto01,0
dreifda01,1.93
dreiscl01,-0.21
drescbi01,-0.09
dresery01,-0.08
dressbo01,0.04
dressch01,8.53
dresski01,0
dressle01,-0.13
dressro01,-0.12
drewca01,-0.08
drewda01,0.3
drewj.01,44.86
drewsfr01,0.21
drewska01,-1.83
drewst01,17.18
drewti01,-0.08
dreyest01,0.01
driesda01,20.36
drillle01,6.45
driscde01,-1.47
driscde02,-0.27
driscji01,-0.76
driscmi01,-0.04
driscpa01,-0.54
drisktr01,0.04
drissmi01,-0.47
drohato01,0
dropowa01,3.19
drottdi01,-0.46
drucklo01,0.17
druhoca01,0.15
drummti01,0.02
drumrke01,-0.33
drurybr01,1.42
drysddo01,5.94
dubiemo01,0.63
duboibr01,0.01
duboija01,-0.76
duboser01,0
dubucje01,3.61
duceyro01,3.28
duchsju01,0.03
duckwbr01,0.88
duckwji01,-0.65
dudalu01,6.94
dudlecl01,0.03
dudrajo01,0.39
duensbr01,-0.04
duesha01,-0.06
duffaji01,0.14
duffech01,6.19
duffety01,-0.01
duffijo01,-0.03
duffla01,0.06
duffma01,0
duffpa01,-0.02
duffybe01,0.01
duffych01,2.15
duffyda01,0.05
duffyed01,-0.3
duffyfr01,10.5
duffyhu01,42.98
duffyma01,6.39
duffyma02,0.06
duganbi01,-0.51
duganda01,-0.12
duganed01,-0.49
duganjo01,9.35
dugasgu01,-1.07
dugdada01,-1.22
dugeyos01,-0.75
duggaji01,-0.06
dugglbi01,-1.32
dukema01,-0.05
dukesel01,1.91
dukesja01,0.01
dukesto01,-0.05
dukeza01,1.78
dulibbo01,-0.24
dullry01,0.04
dumatph01,-0.34
dumonge01,-0.66
dumouda01,0
dumovni01,0.17
dunbama01,0
dunbato01,-1.61
duncach01,2.79
duncaco01,0.05
duncada01,6.53
duncaje01,-0.85
duncaji01,-0.28
duncama01,5.55
duncapa01,9.24
duncash01,0.87
duncata01,0.01
duncave01,-0.11
dundoed01,-0.68
dundogu01,1.83
dunegji01,0.02
dungasa01,5.15
dunhale01,-0.04
dunhawi01,-0.13
dunklda01,-0.46
dunlabi01,-0.27
dunlafr01,36.93
dunlagr01,0.21
dunleja01,0.5
dunloge01,-0.05
dunnad01,16.91
dunnemi01,-0.15
dunnian01,-0.12
dunnija01,0.02
dunnist01,1.08
dunnja01,-0.34
dunnji01,-0.02
dunnjo01,-0.39
dunnmi01,0.33
dunnro01,-0.38
dunnsc01,0
dunnst01,0.16
dunnst02,-0.38
dunnto01,0.02
dunstsh01,11.47
dunwoto01,-1.5
dupeefr01,0
dupremi01,0.08
duranda01,-0.29
durange01,-0.44
duranlu01,0.23
duranmi01,-0.01
duranro01,0.02
durazer01,9.08
durbich01,0.02
durbijd01,0.13
durbiki01,-0.12
durenry01,-0.76
durhabu01,-0.04
durhado01,0.53
durhaed01,-1.45
durhajo01,-0.13
durhajo02,-1.33
durhale01,16.13
durhara01,33.64
durnbbo01,-0.06
durnige01,0.15
durniri01,0
durocja01,-0.01
durocle01,5.07
durrere01,-0.19
durritr01,-1.54
durstce01,-2.49
duryeje01,0.42
dusaker01,1.75
duserca01,-0.03
dustabo01,0
duvalad01,5.11
duvalmi01,0.06
duzenbi01,0.12
dwighal01,0.3
dwyerch01,0
dwyerdo01,0.01
dwyerfr01,-0.61
dwyerji01,6.34
dwyerjo01,-0.05
dybzije01,2.12
dyckji01,1.74
dyeje01,20.27
dyerbe01,0.24
dyerdu01,3.66
dyered01,0.39
dyermi01,0.18
dygerji01,-1.35
dygesje01,-0.03
dykesji01,35.4
dykhora01,0
dykstal01,-0.52
dykstle01,42.22
dylerjo01,-0.07
dysonja01,15.38
dysonsa01,0.06
eaddydo01,-0.15
eaganbi01,1.75
eagantr01,-0.07
eaglebi01,0.03
eaklech01,-0.08
earlear01,0.1
earlebi01,2.62
earlebi02,0
earleto01,0.32
earlho01,-0.48
earlsc01,-0.26
earlyja01,5.93
earnsge01,1.28
easleda01,20.44
easleed01,-0.12
easlelo01,-0.03
easlemi01,12.85
easonma01,-2.37
eastca01,0.08
eastehe01,0.71
easteja01,0.19
eastelu01,9.33
eastepa01,-0.22
eastero01,-0.04
eastete01,12.57
eastha01,-0.06
easthu01,0.16
eastoja01,-0.22
eastojo01,-0.08
eastwra01,-0.32
eatonad01,2.99
eatonad02,16.51
eatoncr01,0
eatonze01,0.25
eavega01,-0.1
eavesva01,-0.32
eayrsed01,1.5
ebertde01,-0.01
ebrighi01,0.29
eccleha01,-0.02
echevan01,-0.81
echoljo01,0
eckener01,0.01
eckeral01,0.01
eckerch01,-0.21
eckerde01,0.43
eckhaox01,-0.14
eckstda01,20.8
eddych01,0
eddydo01,0.08
eddyst01,0
edeleed01,0
edelejo01,0.08
edelmjo01,0
edench01,0.96
edenfke01,0
edenmi01,-0.46
edensto01,0.01
edgebu01,0.01
edgerbi01,0.01
edginjo01,0.07
edingst01,0.11
edlefst01,-0.01
edlerda01,-1.93
edmonbo01,-0.1
edmonbr01,0.12
edmoned01,-0.12
edmonge01,-0.01
edmonji01,60.26
edmonpa01,-0.11
edmonsa01,-0.04
edwar01,-0.01
edwarbr01,6.08
edwarca01,-0.03
edwarda01,0.13
edwardo01,-1.9
edwarfo01,-0.57
edwarha01,10.16
edwarji01,-1.63
edwarjo01,14.81
edwarjo02,0.01
edwarma01,-0.11
edwarmi01,-1.68
edwarmi02,-0.4
edwarra01,-0.12
edwarsh01,-0.02
edwarwa01,0.04
eellsha01,0.07
eenhoro01,0.18
eflinza01,0.15
eganbe01,-1.78
egandi01,6.6
egandi02,-0.06
eganji01,-0.71
eganri01,-0.03
eganto01,-2.94
eganwi01,-0.78
egberja01,0
egeco01,0.06
eggerel01,-0.05
eggleda01,4.92
eglofbr01,0
ehmkeho01,-0.63
ehretre01,-2.5
ehrharu01,0.03
eibelha01,-0.39
eibnebr01,-0.48
eicheju01,-0.62
eichhma01,0.3
eichrik01,-2.73
eickhje01,0.01
eilanda01,-0.1
eilerda01,-0.08
einerda01,0
eischjo01,0.4
eisenha01,0.05
eisenja01,0
eisenji01,13.35
eiteled01,-0.09
ekstrmi01,-0.01
eland01,-0.04
elartsc01,-0.3
elberki01,32.92
elbersc01,0.09
elderda01,0.01
elderge01,-0.08
elderhe01,-0.01
eldrebr01,-1.3
eldreca01,-0.19
eliale01,-0.67
eliasro01,-0.05
elkope01,-0.49
ellamro01,0.12
ellerfr01,0.26
ellerho01,0.51
ellicjo01,-1.64
ellinbr01,0.01
ellinbr02,0
ellioal01,-0.96
elliobo01,50.39
ellioca01,0.12
elliocl01,0.08
elliodo01,-0.01
ellioge01,-0.15
elliogl01,-0.1
ellioha01,-0.63
ellioha02,-0.45
ellioju01,-1.21
elliola01,0.98
elliora01,-1.71
ellioro01,0.49
ellisaj01,8
ellisba01,-0.93
ellisbe01,-0.3
ellisdo01,-0.29
ellisge01,0
ellisja01,-0.61
ellisji01,0.03
ellisjo01,3.02
ellisma01,33.42
ellisro01,-1.07
ellisro02,-0.04
ellisru01,3.65
ellissa01,-0.68
ellsbja01,30.86
ellswdi01,-3.21
ellswst01,0.01
elmorja01,-2.63
elmorve01,-0.29
elshro01,-0.86
elsteke01,6.24
elstodo01,-0.54
elvirna01,0
elybo01,8.83
elyha01,-0.06
elyjo01,-0.16
emausbr01,-0.74
embreal01,0.42
embrere01,-0.27
embresl01,0.04
emersch01,0.15
emeryca01,-0.03
emerysp01,0.03
emigch01,-0.07
emmerbo01,-0.52
emmerfr01,-1.16
emmersl01,-0.25
emslibo01,-1.08
encaran01,-0.34
encared01,30.34
encarju01,8.68
encarlu01,0
encarma01,-0.53
endertr01,0
endicbi01,0.06
engelad01,-0.94
engeljo01,-0.86
engelst01,0.22
englech01,-0.26
englecl01,8.54
engleda01,3.89
engleri01,0
englich01,0.25
engligi01,0.42
englije01,0.02
engliwo01,24.8
ennisde01,31.35
ennisjo01,0
ennisru01,0
ennsdi01,0.04
enrigba01,0.33
enrigge01,-0.05
enrigja01,-0.02
ensbemo01,13.81
ensje01,-0.03
ensmu01,-0.25
enwrich01,-0.21
enyarte01,0
enzenja01,-0.19
enzmajo01,-0.39
eovalna01,-0.52
epparji01,-0.08
epperal01,0.13
eppleco01,0.04
eppsau01,0.16
eppsha01,-0.07
epstemi01,12.72
erardgr01,0
erauted01,-0.3
erautjo01,-0.37
erdosto01,-0.01
erickdo01,-0.02
ericker01,-0.88
erickha01,0.42
erickha02,-0.1
erickjo01,-0.34
erickma01,0.03
erickpa01,-0.63
erickra01,-0.01
erickro01,0.07
ericksc01,0.23
erlinro01,-0.21
ermerca01,-0.07
ernagfr01,0.46
erricdi01,-0.33
erskica01,-2.56
erstada01,32.31
ervinph01,0.11
erwinte01,2.01
esaskni01,8.19
escaled01,-0.1
escalfe01,-0.06
escalni01,-0.42
escalse01,0.03
escarch01,0.03
escheji01,0.08
eschela01,-0.33
eschja01,0.01
escobal01,1.46
escobal02,10.67
escoban01,0
escobed01,4.38
escobed02,-0.02
escobjo01,-0.01
escobke01,0.01
escobyu01,26.72
eshelva01,0.09
esmonji01,2.59
esperdu01,0.4
espinal01,3.96
espinda01,7.53
espinge01,0.01
espinju01,-0.42
espinni01,0.11
espinpa01,0.02
esposbr01,-0.07
esposmi01,-0.01
espossa01,1.95
espyce01,1.69
essegch01,1.69
esserma01,0
essiaji01,10.88
essicbi01,-0.27
estalbo01,14.06
estalbo02,2.49
esteldi01,-0.09
esterdu01,8.65
estessh01,1.81
estevca01,0.03
estocge01,0.06
estrach01,-0.85
estrafr01,0.03
estraho01,0.04
estrajo01,0.32
estrama01,0.35
estraos01,0
estrele01,0.03
etchean01,10.83
etchibu01,-0.45
etherbo01,-0.21
etherse01,-0.02
ethiean01,21.77
ettenni01,16.86
ettlema01,-0.02
eubanjo01,0.08
eubanue01,0.08
eufemfr01,0.03
eunicfr01,-0.04
eusebto01,4.43
eustafr01,-0.97
evans01,0.06
evansal01,3.76
evansar01,-0.01
evansba01,0
evansba02,0
evansbi01,-0.29
evansbi02,-0.09
evansch01,-0.22
evansda01,58.52
evansdw01,66.86
evansja01,3.99
evansjo01,3.03
evansni01,1.53
evansph01,0.08
evansre01,-0.02
evansro01,-0.6
evansst01,15.1
evanste01,0.02
evansto01,-0.04
evelada01,-0.03
everead01,12.6
evereca01,20.43
everibi01,9.46
everile01,0
everito01,-0.59
eversbr01,-0.11
eversho01,12.93
eversjo01,47.67
eversjo02,0
eversto01,-2.06
ewellge01,-0.05
ewingbo01,0.63
ewingbu01,47.69
ewingjo01,-1.22
ewingre01,-0.03
ewingsa01,-1.16
ewoldar01,-0.11
exposlu01,-0.22
eyresc01,0.32
eyrewi01,0.03
eyricge01,-0.04
ezzelho01,-0.08
faatzja01,0.47
faberre01,-3.54
fabrejo01,-2.14
fabribu01,-0.43
facero01,-0.42
faedole01,-0.19
faethto01,-0.17
faganbi01,-0.05
faganev01,0.11
faginfr01,-0.07
faheybi01,2.18
faheybr01,-0.74
faheyfr01,-0.15
faheyho01,-0.16
fahrepe01,-0.01
fahrje01,0
fainfe01,26.98
fairbji01,-0.16
faircra01,0
faireji01,-1.32
fairge01,-0.06
fairlro01,35.19
fajarhe01,-0.06
falchan01,-0.24
falcope01,-1.31
falkbi01,22.5
falkch01,0.17
falkebr01,-3.47E-18
falkecy01,-2.39
falleed01,0.17
fallobo01,0.01
falloch01,0
falloge01,0.47
falsepe01,-0.03
faltest01,-0.05
faluir01,0.36
familje01,0.23
faneyri01,-1.08
fannicl01,-0.02
fannija01,-0.11
fanniji01,-1.11
fanokha01,0.06
fanovfr01,-0.08
fanslst01,-0.01
fanweha01,-0.42
fanzoca01,-0.8
fariaja01,
fariepa01,0.15
farismo01,-0.15
farlebo01,-0.97
farleto01,-0.04
farmeal01,-0.08
farmebi01,-0.16
farmebu01,0.02
farmeed01,-0.28
farmeho01,0.1
farmeja01,0.02
farmeky01,-0.07
farmemi01,0.12
farnsje01,0.02
farnsky01,0.33
farquda01,0.04
farrasi01,10.59
farrebi01,-0.11
farredo01,-1.74
farredu01,23.04
farreja01,0.12
farreja02,18.5
farreja03,0.43
farrejo01,1.12
farrejo02,8.11
farrejo03,0.07
farreke01,-0.84
farrelu01,0
farretu01,-0.57
farrier01,-0.11
farrji01,0
farrojo01,-0.4
farrst01,0.33
fasansa01,1.78
fasseje01,-1.09
fast01,-0.09
fastda01,-0.05
faszhja01,-0.06
faulbi01,-0.29
faulkan01,0
faulkji01,0.15
fausebu01,-0.31
faustch01,0.06
fautsjo01,-0.03
fauvecl01,-0.07
fazioer01,-0.6
fearve01,-0.01
feathta01,0.35
febleca01,3.49
feddeer01,-0.05
federal01,-0.45
federti01,-0.41
feeja01,-0.16
fehridu01,-0.03
feierry01,0.01
feinbed01,-0.24
feldema01,-0.02
feldemi01,3.24
feldmha01,-0.11
feldmsc01,-0.19
felicje01,-0.24
felicpe01,0.25
felixgu01,1.72
felixha01,-0.23
felixju01,5.95
felizmi01,0.01
felizne01,0.1
felizpe01,5.56
fellebo01,-1.67
felleja01,0
felscha01,19.35
felskjo01,-0.67
feltote01,0.03
fennefr01,19.19
fenneho01,-0.04
fenwibo01,-0.62
ferenst01,-0.17
fergual01,-4.45
fergubo01,15.7
fergubo02,0.03
ferguch01,6.56
ferguch02,-0.02
ferguge01,0.43
fergujo01,21
fermife01,1.84
fermira01,0
fernaal01,0.96
fernach01,-2.3
fernach02,-0.15
fernaed01,-0.07
fernafr01,6.84
fernaja01,-0.11
fernajo01,-0.92
fernajo02,1.16
fernana01,0.74
fernaos01,-1.15
fernasi01,1.38
fernato01,45.05
ferraal01,5.14
ferraan01,0
ferrabi01,0.02
ferrado01,-0.31
ferrami01,-0.42
ferreje01,0
ferreri01,29.84
ferrese01,-0.35
ferreto01,0
ferrewe01,12.8
ferribo01,0
ferrida01,3.29
ferriho01,16.42
ferrito01,0.35
ferrycy01,0.08
ferryja01,0.41
fersoal01,-0.82
fettelo01,0.27
fettemi01,0.31
fetzewi01,-0.03
fewstch01,-2.46
fialane01,-0.01
fickch01,0.01
fickjo01,0
fickro01,2.22
fidryma01,0.03
fiebecl01,0
fieldbr01,-0.17
fieldce01,17.11
fieldda01,-0.06
fieldge01,-0.49
fieldji01,2.34
fieldjo01,3.27
fieldjo02,-1.11
fieldjo03,0.03
fieldna01,0.04
fieldpr01,23.75
fieldsa01,-0.18
fieldth01,-0.47
fienca01,0.08
fienelo01,-0.28
fiersmi01,-0.78
fifeda01,0.01
fifest01,0.01
fifieja01,-0.03
figaral01,0.01
figgami01,-0.77
figgefr01,0.01
figgich01,22.02
figuebi01,-0.2
figueco01,-0.21
figueed01,0.11
figueje01,-0.63
figuelu01,-0.19
figuene01,0.43
figuepe01,0.01
fikacje01,0.04
filebo01,0.03
filerto01,-0.08
filesa01,-0.2
filesed01,-0.05
filipst01,-0.94
fillema01,0
fillida01,0.75
filsope01,0.1
fimplja01,0.57
finchbi01,0.05
finchjo01,-0.01
fineto01,0.37
fingero01,1.08
finigji01,3.34
finkhe01,-0.59
finlape01,-0.06
finlebi01,-0.56
finlebo01,0.16
finlech01,-0.14
finlest01,44
finnebr01,-0.23
finneha01,-0.6
finneha02,-1.01
finnelo01,2.23
finnne01,-0.43
finnvga01,0
fioreje01,0.69
fioremi01,1.42
fioreto01,-0.02
fireost01,0
firovda01,-0.14
firthte01,0.01
fischbi01,-0.11
fischca01,-1.53
fischha01,-0.41
fischje01,-0.01
fischmi01,-1.23
fischru01,0.26
fischto01,0.01
fischwi01,7.03
fishbsa01,0.06
fishe01,-0.08
fishebo01,6.74
fishebr01,0.45
fisheca01,-0.07
fishech01,-2.27
fishech02,-0.05
fishech03,0.02
fishech04,-0.35
fishecl01,-0.02
fishede01,0.36
fishedo01,-0.02
fisheed01,-0.04
fisheed02,-0.52
fishefr01,0
fishege01,-0.76
fishegu01,0.14
fisheha01,0.08
fisheja01,-0.85
fishejo01,-0.1
fishele01,0
fishema01,-0.02
fishene01,-0.34
fishera01,-0.66
fishere01,-0.5
fishesh01,1.4
fisheto01,0.15
fisheto02,0
fishewi01,-0.03
fiskca01,68.25
fiskema01,0.26
fislewe01,7.08
fistedo01,0.3
fittepa01,-0.36
fitzbch01,-0.03
fitzgbr01,0
fitzgde01,-0.1
fitzged01,1.85
fitzgho01,-1.17
fitzgjo01,-0.06
fitzgjo02,-0.04
fitzgjo03,-0.18
fitzgjo04,-0.02
fitzgma01,0.11
fitzgmi01,-0.5
fitzgmi02,2.11
fitzgmi03,-0.45
fitzgra01,-0.03
fitzkpa01,-0.02
fitzmal01,0.89
fitzmsh01,0.11
fitzped01,1.21
fitzsfr01,2.24
fitzsto01,-0.17
flackma01,11.51
flagewa01,0.15
flagsir01,18.16
flaheja01,-0.08
flahejo01,1.56
flahema01,-0.06
flahepa01,0.03
flahepa02,1.01
flahery01,1.67
flairal01,-0.2
flanach01,-0.02
flanaed01,-0.35
flanami01,0.29
flanast01,0.35
flandyo01,-0.05
flanira01,0.09
flanito01,0
flannjo01,-0.1
flannti01,9.17
flaskro01,-0.38
flateja01,-0.05
flavijo01,0
fleetfr01,-0.25
fleitan01,-0.21
flemibi01,-0.92
flemida01,0.06
flemile01,9.16
flemito01,-0.76
flenehu01,0.01
fletcar01,46.97
fletcda01,7.64
fletcel01,32.22
fletcfr01,-0.03
fletcge01,0
fletcpa01,0.01
fletcsa01,0.02
fletcsc01,31.95
fletcto01,0
fletcva01,0.04
flexech01,0.01
flickel01,53.19
flickle01,-0.39
flinndo01,0.06
flinnjo01,0.02
flintsi01,7.67
flitchi01,0
flohrmo01,0.08
floodcu01,41.72
floodti01,-0.7
florake01,-0.63
floredo01,-0.01
floregi01,0.03
floreje01,0.48
floreje02,1.04
florejo01,-0.12
floreke01,-0.02
florepa01,0
florera01,0.04
florera02,-1.52
florero01,0.02
florewi01,0.42
floribr01,0.19
floripe01,3.08
florody01,-0.07
flowebe01,-0.23
flowedi01,0.43
floweja01,2.1
flowety01,7.31
flowewe01,0.14
floydbo01,-0.56
floydbu01,0.28
floydcl01,25.88
floydga01,-0.6
fluhrjo01,0.08
flynnbr01,0.09
flynnca01,0.04
flynncl01,0.59
flynndo01,-6.85
flynned01,-0.3
flynnge01,-0.14
flynnjo01,-0.3
flynnjo02,-0.62
flynnjo03,-0.47
flynnmi01,-0.05
flythst01,0.03
fodgege01,-0.08
fogarji01,15.25
fogarjo01,-0.08
foggjo01,-1
fohlle01,0.03
foileha01,4.76
foleycu01,3.62
foleyjo01,0.01
foleyma01,-0.98
foleyra01,0.01
foleyto01,-0.38
foleyto02,5.8
foleywi01,0.3
foliti01,5.53
folkeri01,-0.08
foltymi01,-0.67
fondyde01,5.45
fonsele01,13.95
fontano01,-0.25
fontejo01,-0.15
fontemi01,4.52
fontera01,-0.47
fontwi01,0
fonvich01,0.05
foorji01,0
footeba01,3.46
foppeje01,-0.23
foranji01,0.49
forbep.01,-0.01
forceda01,17.41
fordbe01,0.01
fordbi01,0
fordcu01,1.64
fordda01,11.74
fordda02,0.03
fordda03,0.2
forded01,-0.09
fordge01,-0.09
fordge02,-0.04
fordho01,10.47
fordhto01,0
fordle01,8.37
fordma01,-0.01
fordru01,1.29
fordte01,0.66
fordto01,-0.49
fordwe01,0.07
fordwh01,3.45
fordybr01,1.86
forembr01,-0.57
foremfr01,1.58
foremha01,-0.08
formabi01,0.07
fornaer01,0.01
fornimi01,-0.74
forscbo01,6.06
forscke01,-0.74
forstsc01,0.02
forstte01,2.19
forstto01,-1.09
forsyed01,-0.03
forsylo01,12.5
fortuba01,0.01
fortuga01,-0.07
fortuti01,0.07
fosnoje01,-0.08
fossato01,0.28
fossera01,12.86
fossge01,-0.17
fossla01,0.05
fossuca01,-0.17
fosteal01,-0.96
fosteed01,-0.05
fosteed02,24.06
fosteel01,-0.8
fostege01,43.93
fostejo01,0.04
fosteke01,1.21
fostekr01,0
fostela01,0
fostele01,-0.74
fostepo01,2.29
fostere01,-0.03
fostero01,1.92
fostero02,-0.17
fosteru01,1.17
fostest01,0.09
fothebo01,14.19
foucast01,0.17
foulkke01,0.21
fournhe01,-0.28
fournja01,41.4
fousebi01,-0.69
foutzda01,14.36
foutzfr01,0.17
fowlear01,-0.15
fowlebo01,0.87
fowlede01,19.71
fowledi01,-0.43
fowledu01,0
fowleje01,0.02
fowlkal01,-0.1
foxan01,-0.53
foxbi01,-1.02
foxch01,0.12
foxch02,0.01
foxenbi01,-0.1
foxer01,-0.6
foxhe01,0
foxho01,-0.05
foxja01,-0.22
foxja02,-0.56
foxjo01,-1.08
foxma01,0
foxne01,48.96
foxpa01,0.09
foxpe01,13.45
foxte01,0.23
foxxji01,96.41
foyjo01,13.03
foytapa01,-0.2
frailke01,0.44
francbe01,2.23
francea01,0.28
francfr01,0.17
francje01,-0.4
francje02,6.12
francjo01,0.52
francju01,43.39
francju02,0.76
francma01,0.47
francma02,2.26
francos01,-0.02
francra01,-0.36
francte01,-2.87
francti01,13.96
frandke01,-0.31
frank01,-0.06
frankch01,1.26
frankfr01,-0.05
frankfr02,1.95
frankhe01,-0.24
frankja01,0
frankja02,-0.01
frankmi01,0.33
frankmi02,-0.29
frankmo01,0.08
frankni01,1.28
frankry01,0.22
frankse01,0
frankwa01,0.1
frascjo01,-0.09
frasech01,-2.5
frasewi01,0.09
frasivi01,-0.29
frasoja01,0.27
fraziad01,2.27
frazicl01,-0.36
frazige01,0.1
frazije01,-0.09
frazijo01,0.38
frazilo01,0.52
frazito01,22.02
fredejo01,15.4
fredeke01,0.01
fredrsc01,-0.04
freeded01,0.19
freedro01,1.03
freehbi01,44.69
freelky01,0.11
freelry01,8.76
freembu01,24.09
freembu02,-0.11
freemch01,-1.74
freemfr01,26.6
freemha01,-0.2
freemhe01,-0.01
freemje01,-0.46
freemji01,-0.08
freemjo01,-0.14
freemju01,0.02
freemju02,0
freemla01,-0.07
freemma01,-0.1
freemma02,-0.44
freemmi01,-0.93
freemsa01,0.01
freesda01,13.35
freesge01,-0.48
freesge02,8.21
freezja01,-0.02
fregoji01,48.72
freibve01,-0.13
freigho01,1.87
freimna01,-0.13
freiral01,-0.26
freisda01,0.52
freitda01,-0.02
freitto01,-0.19
frencbi01,0.02
frencch01,-0.7
frencji01,3.06
frencla01,0.43
frenclu01,-0.01
frencpa01,-0.04
frencra01,-1.13
frencwa01,0.76
freybe01,2.43
freylo01,38.81
freyst01,0.17
friasca01,-0.16
friasha01,-0.4
friaspe01,-4.55
fribebe01,4.11
fricama01,-0.46
fridask01,0.03
fridlji01,-0.71
friedbo01,-0.02
friedch01,-0.21
friedcy01,0
friedma01,0.04
frielbi01,0.61
frielpa01,-0.17
frienbo01,-5.99
frienda01,0.14
frienfr01,0
frienow01,-2.72
frierbu01,0.01
frierer01,0.11
friespe01,0.18
frilljo01,-0.08
frinkfr01,0
frisbch01,-0.12
friscfr01,70.41
friseda01,0.4
friskem01,2.5
fritzch01,-0.02
fritzha01,0.23
fritzla01,-0.03
froatbi01,0
frobedo01,-1
frocksa01,-0.75
froelbe01,-0.02
frohwto01,0.11
frommar01,-1.15
frostda01,0.06
frutoem01,0.01
fryech01,0.18
fryeje01,7.1
fryerer01,0.9
fryja01,
fryje01,-0.39
fryjo01,0.09
frymatr01,34.25
frymawo01,-0.97
fuchsch01,-0.51
fuentbr01,0.29
fuentmi01,0.09
fuentmi02,0.06
fuentre01,-0.32
fuentti01,11.66
fuhrmol01,0.05
fuhros01,-0.06
fujikky01,0.02
fukudko01,4.27
fukumka01,0
fulchje01,0.13
fuldsa01,4.79
fulghdo01,-0.01
fulghjo01,-0.22
